True_Label,Predicted_Label,Predicted_Probability,Feature_Credit_Score,Feature_Income,Feature_Race,Feature_Criminal_Record,Feature_Gender,Feature_Disability_Status,Feature_Loan_Amount,Feature_Education_Level_High School,Feature_Language_Proficiency_Limited,Feature_Employment_Type_Part-time,Feature_Citizenship_Status,Feature_Employment_Type_Self-employed,Feature_Employment_Type_Gig,Feature_Employment_Type_Unemployed,Feature_Education_Level_Some College,Feature_Age_Group,Feature_Age,Feature_Education_Level_Graduate
0,0,0.43200053648176634,672,44056,4,0,1,0,218720,False,False,False,0,False,False,False,True,1,60,False
1,1,0.6222244350407145,824,51003,0,0,0,0,426409,False,False,False,0,False,False,False,False,2,21,True
1,1,0.5437935219190916,753,115628,0,0,1,1,371970,False,True,False,0,False,False,False,False,1,56,True
1,0,0.4164420703549547,665,74700,4,0,0,0,246018,False,False,False,0,False,False,False,False,0,64,True
0,0,0.17765761997242635,653,52100,3,1,1,0,416928,True,False,False,2,False,False,False,False,0,64,False
1,1,0.6237781968297664,601,150668,0,0,1,0,139224,True,False,False,0,False,False,False,False,1,54,False
0,0,0.3642798118774512,540,86344,5,0,1,0,148972,False,False,False,0,False,False,False,False,1,38,False
0,0,0.31147240402205634,517,36223,0,0,1,0,144264,True,False,False,0,False,False,False,False,1,29,False
0,0,0.36085964846563234,781,93472,4,0,0,1,364999,True,True,False,0,False,False,False,False,1,47,False
1,0,0.419694676828844,702,52324,0,0,0,0,419601,True,False,False,0,False,False,False,False,0,76,False
0,0,0.28364150304932806,554,51927,0,0,0,1,110011,False,False,False,0,False,False,False,False,1,50,False
1,0,0.2640791370489016,603,78601,0,1,1,0,390699,False,False,False,0,True,False,False,False,1,39,True
1,1,0.6588784225102716,634,145601,0,0,1,0,323082,False,False,False,0,False,False,False,False,1,29,False
0,1,0.5497491865032593,504,158733,0,0,1,0,299453,False,False,False,0,False,False,False,False,1,25,False
1,1,0.7329502213712311,746,174416,4,0,1,0,361858,False,False,False,0,False,False,False,True,1,56,False
1,1,0.5960459834756335,625,108646,0,0,1,0,215217,False,False,False,0,False,False,False,False,1,49,False
1,0,0.4016196629041432,516,174151,4,0,1,0,412603,False,True,False,0,False,False,False,True,0,78,False
0,1,0.757741386662366,745,163530,0,0,1,0,290963,True,False,False,0,False,False,False,False,1,47,False
1,1,0.519813223656356,599,131880,0,0,1,0,169705,True,True,False,0,False,False,False,False,1,27,False
0,1,0.5638917373151869,677,146642,4,0,1,0,263533,False,False,True,0,False,False,False,True,1,57,False
0,1,0.5444158198530695,725,58625,0,0,0,0,105106,True,False,False,0,False,False,False,False,1,34,False
1,1,0.6782740496077682,813,105598,0,0,1,0,196822,True,False,False,0,False,True,False,False,0,61,False
0,1,0.6446646108821705,774,151949,0,1,0,0,259863,False,False,False,0,False,False,False,True,1,27,False
0,0,0.25722165507104083,674,44237,3,0,0,1,202726,False,True,False,0,False,False,False,False,1,56,False
0,0,0.38244379859356803,625,124317,0,0,0,0,148774,True,True,True,1,False,False,False,False,1,42,False
0,1,0.5203897791786652,603,134507,0,0,1,0,426893,True,False,False,0,False,False,False,False,0,73,False
0,0,0.3942346383137017,681,81025,3,0,0,0,323541,False,False,True,0,False,False,False,False,1,39,True
0,0,0.23241388070238628,547,41425,4,0,1,0,321478,False,True,False,0,False,False,False,True,1,39,False
0,0,0.4822418211219193,820,65217,3,0,0,0,301057,True,False,True,0,False,False,False,False,1,36,False
1,0,0.27577768339598846,612,36217,4,0,1,0,102447,True,False,False,0,True,False,False,False,1,45,False
0,0,0.42543306621636584,578,167692,0,0,1,0,332435,False,True,False,2,True,False,False,False,0,70,False
1,1,0.6846692506242982,778,143880,0,0,0,0,153244,True,False,True,0,False,False,False,False,1,38,False
1,0,0.41587459504974167,760,96768,0,0,0,1,415012,True,True,False,0,False,False,False,False,1,60,False
0,0,0.4403262608051392,611,129253,0,0,1,0,245293,True,True,False,0,True,False,False,False,1,46,False
0,0,0.2888803170432589,525,82757,0,0,0,0,442835,True,False,False,0,False,False,False,False,0,78,False
1,1,0.7154757433842709,795,170337,4,0,1,0,426518,False,False,False,0,False,True,False,False,2,23,False
0,0,0.31318959931719836,604,48279,0,0,1,1,172161,True,False,False,0,False,False,False,False,1,59,False
0,0,0.23591322839580114,526,37355,0,1,1,0,80366,False,False,False,0,False,False,False,False,1,39,True
1,0,0.42364896324817947,744,25709,0,0,0,0,173277,False,False,False,1,True,False,False,False,1,53,False
0,0,0.15801705176272685,527,54520,3,0,0,1,179716,False,False,True,0,False,False,False,True,0,61,False
1,1,0.620895820770998,650,157945,0,0,0,0,446754,False,False,False,0,False,False,False,True,0,65,False
0,0,0.46293990257989975,673,114034,0,0,1,1,362978,True,False,False,0,False,False,False,False,0,76,False
0,0,0.35198806373071856,531,157932,0,1,1,0,380723,True,False,False,0,False,False,False,False,1,59,False
0,1,0.6067367847656779,653,150433,0,0,1,0,188468,True,False,False,0,True,False,False,False,1,49,False
1,0,0.3447439394967745,666,80033,4,0,0,0,444572,True,False,False,0,False,False,False,False,0,80,False
0,0,0.1939687212657653,517,126977,3,0,0,0,185615,True,False,False,0,False,False,True,False,0,65,False
1,1,0.6586613642475028,825,108828,3,0,1,0,310299,False,False,True,0,False,False,False,False,1,45,False
1,1,0.5808094416891066,774,103885,4,0,0,0,425240,False,False,False,0,False,False,False,False,1,25,False
0,0,0.2857058429541772,539,46856,0,0,1,0,299703,False,False,False,0,False,True,False,False,0,75,True
0,1,0.5253143958643848,820,33827,3,0,0,0,68846,False,False,False,0,True,False,False,True,1,37,False
1,0,0.43248465886414084,646,124935,4,0,1,0,266105,True,True,False,0,False,False,False,False,0,63,False
1,0,0.21655125675285697,618,46939,3,0,0,1,369012,False,False,False,1,False,False,False,True,1,54,False
1,1,0.6083334275826189,690,86303,0,0,1,0,305669,False,False,False,0,False,False,False,False,1,31,False
0,0,0.3453085102297973,573,78280,0,0,0,0,417163,True,False,False,0,False,False,False,False,1,53,False
1,1,0.5655798657535626,722,116839,2,0,1,0,203829,False,True,False,1,False,False,False,False,0,82,False
0,1,0.6628293765924946,815,159217,0,1,0,0,407453,False,False,False,0,False,False,False,False,1,43,False
1,1,0.6890161852177477,718,151172,0,0,1,0,295804,False,False,True,0,False,False,False,False,1,33,True
0,0,0.42824053130652734,683,52738,3,0,1,0,331366,True,False,False,0,False,False,False,False,2,18,False
0,1,0.6755998884708382,779,144904,3,0,0,0,192860,False,True,False,0,False,False,False,False,2,23,True
0,1,0.534264528065707,680,125133,3,0,1,0,264911,False,True,False,0,False,False,False,False,0,66,True
0,0,0.3471168405625562,513,88938,0,0,1,0,349000,False,True,False,0,False,False,False,True,1,43,False
0,1,0.6784264019412339,579,166579,0,0,1,0,99889,False,False,False,0,False,False,False,False,1,57,False
0,0,0.25769734310833997,632,40814,0,0,0,0,159879,False,False,False,0,False,False,True,True,1,39,False
1,1,0.7134446574222003,846,173514,0,1,0,0,232927,True,False,False,0,False,False,False,False,1,36,False
0,0,0.48482160392734747,577,82800,0,0,1,0,167581,False,False,False,0,False,False,False,False,0,78,False
1,1,0.7054986135140533,737,156110,0,0,0,0,401931,False,False,False,0,False,False,False,False,0,82,False
0,0,0.3509838162588873,518,28420,0,0,1,0,65420,False,False,False,0,False,False,False,False,1,25,True
1,0,0.3820434469100516,580,114704,3,0,1,1,210305,False,False,False,0,False,False,False,False,1,55,True
1,1,0.6462084890446559,697,123059,0,0,0,0,206085,False,False,False,0,False,False,False,False,0,70,False
0,1,0.6907980577368871,771,146966,0,0,0,1,151701,False,False,False,0,False,False,False,False,1,33,True
0,0,0.4296642679788334,818,28218,0,0,0,1,332810,True,False,False,0,False,False,False,False,1,39,False
0,1,0.6801222316498643,703,112959,0,0,1,0,103545,True,False,False,0,False,False,False,False,2,23,False
0,1,0.7053997743727191,793,154017,0,0,0,0,185445,True,True,False,0,False,False,False,False,0,64,False
0,1,0.6694092105295737,773,130941,0,1,1,0,107957,False,False,False,0,False,False,False,False,1,36,False
0,0,0.2708254608417652,536,52065,0,0,0,0,166143,True,False,False,1,False,False,False,False,0,69,False
0,0,0.3551749852681676,701,59712,3,0,0,0,290118,True,False,True,0,False,False,False,False,2,18,False
0,1,0.5029617936553387,526,158644,3,0,0,0,154249,False,False,False,0,False,False,False,False,2,18,False
0,0,0.34684660729552613,528,127783,4,0,0,0,171776,False,False,True,0,False,False,False,False,2,19,False
1,0,0.31478312890191934,544,48352,0,0,0,0,77688,False,False,True,0,False,False,False,False,2,24,False
0,1,0.5471324970212442,659,162302,4,0,1,0,325582,False,False,True,0,False,False,False,False,0,62,False
0,1,0.703823642119016,777,133311,2,0,1,0,241164,False,True,False,0,False,False,False,False,2,20,True
0,0,0.46396143261277517,842,68274,3,0,1,0,353112,True,False,True,2,False,False,False,False,0,70,False
1,1,0.5236457305846217,668,58710,0,0,1,0,259051,False,False,False,0,False,False,False,True,0,82,False
1,0,0.31588125016300844,538,114818,0,0,0,0,355135,True,False,False,0,True,False,False,False,0,79,False
0,0,0.41200330506276867,638,40369,0,0,0,0,257487,False,False,False,0,False,False,False,False,1,58,True
1,0,0.16617662084286608,628,60396,4,1,0,0,192998,True,False,False,2,False,False,False,False,1,51,False
0,1,0.5098439532611571,744,53186,0,0,0,0,447792,False,False,False,0,False,False,False,False,0,65,False
1,1,0.5919722026469942,739,97607,0,0,0,0,303166,True,False,False,0,False,False,False,False,1,52,False
0,1,0.5827400443783676,769,113695,4,0,1,0,277272,False,False,False,0,True,False,False,False,0,75,True
0,0,0.48323915509857196,676,59363,0,0,2,1,52047,True,False,False,0,False,False,False,False,1,48,False
0,0,0.4830040082059417,576,74914,0,0,1,0,129718,False,False,False,0,False,False,False,True,0,71,False
0,0,0.397307100662222,543,146028,3,0,0,0,271403,False,True,False,0,False,False,False,True,1,46,False
0,0,0.3429953988102365,770,44278,0,1,0,1,94561,False,False,False,0,False,False,False,False,1,48,True
1,0,0.4184602370008644,747,29533,0,0,1,1,79680,False,True,False,0,False,False,False,False,0,62,False
1,1,0.6470275544839521,682,151285,3,0,0,0,79471,False,False,False,0,False,False,False,False,0,72,False
1,1,0.6798041374338593,840,116417,0,0,1,0,82545,True,True,True,0,False,False,False,False,0,69,False
0,0,0.48855596320207184,551,134305,0,0,0,0,349431,False,False,False,0,False,False,False,False,1,56,False
1,1,0.6031145528705754,745,121174,0,0,1,0,349951,True,False,False,0,True,False,False,False,0,70,False
1,1,0.5650336517601584,673,82684,0,0,0,0,159540,False,False,False,0,False,False,False,False,1,44,False
0,1,0.5413507022128681,828,30651,4,0,1,0,84297,False,True,False,0,False,False,False,False,1,50,False
0,0,0.4163007760585939,539,92364,0,0,0,0,100951,True,False,False,0,False,False,False,False,2,18,False
0,0,0.31170872565396096,522,151947,4,0,1,1,122298,False,False,True,0,False,False,False,False,0,80,False
0,1,0.5422983377655292,716,139351,0,0,1,0,409111,True,True,False,2,False,False,False,False,1,50,False
0,0,0.4853531778333144,550,161315,0,0,0,0,241023,False,False,False,0,True,False,False,False,0,64,True
0,0,0.3985437631768444,536,125210,0,0,0,0,268334,False,True,False,0,False,False,False,True,0,76,False
0,0,0.38322539153226304,537,137543,0,0,1,0,407961,False,True,False,2,False,False,False,False,1,48,False
0,1,0.673867469397806,593,150379,0,0,1,0,74152,False,False,False,0,False,False,False,False,1,30,False
1,1,0.5110637230355731,829,102496,0,1,0,0,256618,False,False,True,0,False,False,False,False,0,62,True
0,0,0.27611851771522555,582,64419,0,0,0,0,186780,False,False,True,2,False,False,False,False,0,82,False
0,0,0.34570910418864664,712,35817,0,0,0,1,384463,False,False,False,0,False,False,False,False,0,63,True
1,1,0.5808118118102819,584,167786,3,0,0,0,160685,False,False,False,0,False,False,False,False,2,23,True
0,0,0.343650799207963,663,65751,3,0,0,0,427172,False,False,False,0,False,True,False,True,1,28,False
0,0,0.2719880421402844,560,121629,4,0,0,1,174898,False,True,False,0,False,False,False,False,1,30,False
1,1,0.5895908916685013,686,137328,0,0,0,0,245652,False,False,True,0,False,False,False,True,0,69,False
1,1,0.5593863685742374,605,150255,0,0,1,0,190863,True,True,False,0,False,False,False,False,1,27,False
1,1,0.5185249607250773,596,141089,0,0,0,0,446724,False,False,False,0,False,False,False,False,0,65,True
1,0,0.4506777719354457,559,155880,0,0,0,0,410788,False,False,True,0,False,False,False,True,0,61,False
0,1,0.5060846842836606,757,125773,3,0,1,0,427843,True,True,False,0,True,False,False,False,2,24,False
0,1,0.5746715915106039,824,47738,0,0,0,0,359559,False,False,False,1,False,False,False,False,0,62,False
0,0,0.42905310218287074,627,45911,0,0,1,0,202329,True,False,False,0,False,False,False,False,1,51,False
1,1,0.6171704362323085,611,164383,3,0,1,0,283657,False,False,False,0,False,False,False,False,1,26,False
0,1,0.6467923816851905,847,102668,0,0,0,0,429066,True,False,False,1,False,False,False,False,0,73,False
1,1,0.5541518589737564,844,84039,4,0,0,0,328302,False,False,False,0,False,True,False,False,0,78,False
1,0,0.40815863604379166,657,63784,4,0,1,0,367428,False,False,False,0,False,False,False,False,0,67,False
0,1,0.5960593131038698,715,173361,3,0,1,1,327447,False,False,False,1,False,False,False,False,1,40,True
1,1,0.6514409702102593,735,85448,0,0,1,0,87110,True,False,False,0,False,False,False,False,1,54,False
1,1,0.516350682884879,727,82229,0,0,0,0,370295,False,True,False,0,False,False,False,False,1,36,False
0,1,0.6270657355979377,774,102313,3,0,1,0,342412,True,False,False,0,False,False,False,False,2,19,False
0,1,0.5958854523325819,838,40204,4,0,0,0,85990,False,False,False,0,False,False,False,True,1,49,False
0,0,0.4098258902626011,621,52596,3,0,1,0,258722,False,False,False,0,False,False,False,True,1,43,False
0,0,0.3768861219226253,689,41921,0,0,1,1,148922,False,False,False,0,False,True,False,False,1,46,False
1,0,0.44813668208799656,579,134197,0,0,1,0,333475,True,True,False,0,False,False,False,False,0,69,False
0,0,0.21973275364768363,563,143268,4,0,0,0,296612,True,False,False,0,False,False,True,False,0,65,False
0,0,0.4642146348522571,692,42467,0,0,0,0,381384,False,False,False,0,False,False,False,True,1,36,False
0,1,0.6381082612094919,759,99247,0,0,1,0,390639,False,False,False,1,False,False,False,False,0,82,False
0,0,0.3747174309752305,527,108651,0,0,0,0,159051,False,False,True,0,False,False,False,True,0,61,False
0,0,0.21843851880386664,562,42466,3,0,0,0,133579,True,False,False,0,False,True,False,False,1,60,False
0,0,0.2848961254983606,600,65527,4,0,1,1,327543,False,False,False,0,False,False,False,True,1,27,False
1,1,0.6666719923820923,786,75159,0,0,0,0,112962,False,False,False,0,False,False,False,False,0,72,False
1,0,0.4614383154526216,607,48927,0,0,1,0,211895,False,False,False,0,False,False,False,True,1,47,False
1,0,0.32184857598908645,640,33409,3,0,1,0,372963,False,False,False,0,True,False,False,True,2,18,False
1,0,0.4274116196904311,693,40800,0,0,1,0,443559,False,False,False,2,False,False,False,True,1,35,False
1,0,0.3208478632460847,612,85404,0,0,0,1,383740,False,False,False,1,False,False,False,False,1,37,False
1,1,0.690535985745632,781,154801,0,0,1,0,90048,True,False,False,2,True,False,False,False,0,77,False
0,0,0.2890425393034439,519,138462,0,1,1,0,375833,False,False,False,2,False,False,False,False,1,45,False
1,1,0.5955218877923119,735,90917,4,0,1,0,235839,False,False,False,0,False,False,False,False,1,31,False
1,0,0.44301615603569144,657,171401,0,1,1,1,174116,False,False,False,2,False,False,False,True,1,34,False
1,1,0.6183620760847022,798,168199,0,0,0,0,354905,True,True,True,1,False,False,False,False,1,47,False
0,0,0.4031544481375359,666,31781,0,0,1,0,352395,False,True,False,0,False,False,False,True,1,27,False
0,0,0.4256541823285871,575,109007,0,0,0,0,147581,False,False,False,2,False,False,False,False,0,81,False
0,1,0.700721968844448,809,171357,4,0,0,0,395954,True,False,False,0,False,False,False,False,1,59,False
0,1,0.8029429375567043,828,148164,0,0,1,0,408674,False,False,False,0,False,False,False,False,0,79,False
0,0,0.22302334912473157,564,73871,3,0,1,1,230879,True,False,False,1,False,False,False,False,0,62,False
0,1,0.7011564759333534,778,109379,0,0,0,0,257568,False,False,False,0,False,False,False,False,1,50,True
0,1,0.5630540401537145,649,111112,0,0,0,0,254219,False,False,False,0,False,False,False,False,0,61,False
1,0,0.41029193292724864,695,53609,0,0,1,0,411934,True,False,False,0,True,False,False,False,1,50,False
0,0,0.2640576015446251,507,120840,0,1,0,0,420235,False,False,False,0,False,False,False,True,1,42,False
1,0,0.34970122233336454,680,54128,0,0,0,0,406940,True,False,False,2,False,False,False,False,1,58,False
1,0,0.4401473835695856,746,29369,4,0,0,0,227059,False,False,False,0,False,False,False,False,1,26,False
1,1,0.5909145207778331,687,75394,0,0,1,0,300809,False,False,False,0,False,False,False,True,1,27,False
0,1,0.5109306333131228,573,144053,0,0,1,0,406856,True,False,False,0,False,False,False,False,0,70,False
0,0,0.4832088418628268,760,41455,0,0,1,0,247967,True,False,False,0,False,True,False,False,0,64,False
0,0,0.36714681053636483,618,89612,0,0,0,1,56061,False,True,False,0,False,False,False,False,1,51,False
1,1,0.5739238492413447,835,66642,3,0,0,0,439845,False,False,False,0,False,False,False,False,0,70,False
0,0,0.17351603213308067,513,32875,4,0,0,0,203792,False,False,False,0,True,False,False,False,1,56,True
0,1,0.5488740827936649,679,102773,3,0,1,0,329340,False,False,False,0,False,False,False,False,1,60,True
1,1,0.6667837035966244,780,138516,2,0,0,0,260521,True,False,False,0,False,False,False,False,0,78,False
0,1,0.6569471732190008,714,153170,3,0,1,0,216578,True,False,False,0,False,False,False,False,0,77,False
1,1,0.8171251879766336,839,165549,3,0,0,0,76424,False,False,False,0,False,False,False,False,1,46,False
0,0,0.4842683894059174,673,162063,0,1,0,0,400929,True,False,False,0,False,False,False,False,2,19,False
1,1,0.6335346874810239,740,47625,0,0,1,0,96503,False,False,False,0,False,False,False,True,1,38,False
1,1,0.6556617685580516,814,99099,4,0,0,0,58461,True,False,False,0,False,False,False,False,2,21,False
0,0,0.4065911634702615,629,27559,0,0,1,0,294534,False,False,False,0,False,False,False,False,0,69,False
0,1,0.5522999861629946,628,137591,0,0,0,0,448418,False,False,False,0,False,False,False,True,0,81,False
0,1,0.63506110065768,689,146801,0,0,0,0,189848,False,False,False,0,True,False,False,False,1,55,False
1,0,0.37999292387018824,597,85483,3,0,1,0,355058,True,False,False,0,False,False,False,False,1,43,False
1,1,0.6966646955147694,764,141149,0,0,1,0,373699,True,False,False,1,False,False,False,False,1,51,False
1,0,0.3445331771812373,536,81010,0,0,1,1,203843,False,False,False,0,False,False,False,True,1,50,False
1,1,0.8073775338674055,758,167196,0,0,1,0,332733,False,False,False,0,False,False,False,False,2,19,False
0,0,0.31528645283535656,510,51615,0,0,1,0,237074,True,False,False,0,False,False,False,False,1,25,False
0,0,0.4978366885965669,789,52698,4,0,1,0,299288,False,False,False,2,False,False,False,False,1,31,False
0,0,0.1533110008055193,693,28032,4,1,1,0,419213,False,True,False,0,True,False,False,True,0,78,False
1,1,0.5963128350162844,586,161387,0,0,0,0,293200,False,False,False,0,False,False,False,False,1,35,True
1,1,0.625945566030945,653,136991,0,0,0,0,312574,False,False,False,0,False,False,False,True,1,34,False
1,0,0.49810416741054436,524,168467,0,0,1,1,229390,False,False,False,0,False,False,False,True,1,54,False
1,0,0.4326196618128678,587,94044,0,0,0,0,242829,True,False,False,0,False,False,False,False,1,27,False
1,1,0.6233090533927793,738,59637,0,0,1,0,139100,False,False,False,0,False,False,False,False,0,80,False
0,0,0.48659259239493363,838,41291,0,1,0,0,186932,False,False,False,0,False,False,False,False,0,70,False
1,1,0.6772257781631829,787,108790,3,0,0,0,99365,False,False,False,0,False,False,False,True,0,71,False
1,1,0.5293378613901962,611,120517,0,0,0,0,105858,False,False,False,0,False,True,False,False,2,18,True
1,0,0.2698111518408845,528,108094,5,0,1,0,430312,True,False,False,1,False,False,False,False,1,41,False
1,0,0.42222728208539184,564,161220,0,0,1,1,383779,False,False,False,0,False,True,False,False,1,49,True
0,0,0.3779121723931559,654,48534,0,0,0,0,319941,False,True,False,0,False,False,False,False,1,36,False
1,1,0.7960408517715079,838,172304,1,0,1,0,198420,True,True,False,0,False,False,False,False,1,48,False
0,0,0.2557950455070821,504,75879,2,0,0,0,174608,False,False,False,0,True,False,False,True,0,81,False
1,1,0.5416597901318895,750,134598,2,0,0,1,449190,False,False,False,0,False,False,False,False,1,52,False
1,0,0.42652030499635646,553,120633,0,0,1,0,437312,False,True,False,0,False,False,False,False,1,50,False
0,0,0.38186889870717144,756,60133,0,0,0,1,75741,False,True,False,0,True,False,False,True,0,78,False
0,1,0.5700162667353591,788,77814,0,0,1,0,332949,False,False,True,1,False,False,False,False,0,63,True
1,0,0.32795653739141273,500,109220,0,0,0,0,342487,False,True,False,0,False,False,False,True,1,56,False
1,1,0.5182106064905728,688,111856,4,0,1,0,155090,True,False,False,1,False,False,False,False,1,58,False
0,0,0.2564382731791178,661,105071,0,1,0,0,143468,False,False,False,0,False,False,True,False,1,38,True
0,0,0.3042053303828441,587,88515,3,0,0,0,213317,True,False,False,0,True,False,False,False,1,28,False
0,1,0.5064927295966419,824,29962,0,0,1,0,239240,False,True,True,0,False,False,False,True,0,82,False
1,1,0.5499705628901455,555,133345,0,0,1,0,225922,False,False,False,0,False,False,False,False,0,66,True
1,1,0.5689002276871896,578,111597,0,0,1,0,143524,False,False,False,0,False,False,False,True,1,56,False
0,0,0.4550812565521929,507,148512,0,0,0,0,326965,False,False,False,1,False,False,False,False,2,22,False
0,0,0.4785734404870716,683,133983,0,0,0,1,68041,True,False,True,0,False,False,False,False,1,27,False
0,0,0.40595750615983567,830,31212,3,0,1,1,267323,False,False,False,2,False,False,False,False,0,65,False
1,0,0.4317605325334806,639,144413,4,0,0,0,311487,True,False,False,2,False,False,False,False,2,24,False
1,1,0.6891101255281213,751,96209,0,0,2,0,123430,False,False,False,0,True,False,False,False,0,77,False
0,0,0.37806264893608277,551,143740,0,1,0,0,319556,False,False,False,0,False,False,False,True,2,22,False
1,1,0.7090036094899916,701,149722,0,0,0,0,70914,True,False,False,0,False,False,False,False,2,21,False
1,0,0.28378817590039945,665,26763,2,0,1,1,186677,True,False,False,0,False,False,False,False,0,77,False
0,0,0.3398475726496013,630,57340,0,0,0,0,276048,False,False,True,1,False,False,False,False,1,33,False
1,1,0.6870625127174351,699,139792,0,0,1,0,143886,False,False,True,0,False,False,False,True,1,30,False
0,1,0.6224049737809096,806,126902,4,0,1,1,391550,False,False,False,0,False,False,False,True,2,23,False
0,0,0.4520358492093297,521,166257,0,0,0,0,80217,True,False,False,2,False,False,False,False,0,76,False
1,1,0.5907437557710005,762,96417,3,0,1,0,174787,True,False,False,1,False,False,False,False,1,45,False
0,0,0.4926357427979612,838,47049,3,0,0,0,221575,True,True,False,0,False,False,False,False,1,29,False
0,0,0.36410668933553614,742,42909,4,0,0,0,394750,False,False,False,0,False,True,False,False,1,27,False
0,1,0.5201500872254955,596,117968,3,0,1,0,233613,False,False,False,0,False,False,False,True,1,41,False
1,0,0.45818684745028065,537,119029,0,0,0,0,377823,False,False,False,0,False,False,False,True,2,19,False
1,1,0.5618992204034104,838,62778,0,0,0,0,284476,False,False,True,2,False,False,False,True,2,21,False
0,1,0.7169845331497448,816,104385,4,0,1,0,165719,False,False,False,0,False,False,False,False,1,27,False
1,1,0.7006744090828868,718,113107,0,0,1,0,196487,False,False,False,0,False,False,False,False,1,49,True
0,0,0.3260997072239171,512,111292,0,0,0,0,369867,False,False,False,0,False,True,False,True,0,79,False
0,1,0.5350204929839937,792,52886,0,0,0,0,449380,True,False,False,0,False,False,False,False,1,31,False
1,0,0.3612489577009489,740,26569,0,0,0,0,310841,True,False,True,0,False,False,False,False,0,82,False
0,1,0.6609829275416871,751,74586,0,0,0,0,51139,False,False,False,0,False,False,False,True,1,42,False
0,1,0.6515560165732075,739,149586,4,0,0,0,219784,False,False,False,0,False,False,False,False,0,73,True
0,1,0.606170077117318,742,136822,4,0,0,0,222371,True,False,False,0,False,False,False,False,1,41,False
1,1,0.6830203906677637,684,129560,0,0,1,0,257813,False,False,False,0,False,False,False,True,0,62,False
1,1,0.7059673060972323,783,109463,0,0,1,0,286793,False,False,False,1,False,False,False,True,0,78,False
0,0,0.3886760808741486,550,170262,0,1,1,0,432927,True,False,False,0,False,False,False,False,1,43,False
0,0,0.29460579747383453,580,101829,3,0,1,0,381359,False,True,False,0,True,False,False,False,0,62,True
1,0,0.3558360424098036,589,89427,0,0,0,0,420627,False,False,True,0,False,False,False,False,1,51,False
0,0,0.22349016723995846,533,62890,4,0,1,0,368087,False,False,True,0,False,False,False,False,0,74,False
1,1,0.6553657985754796,821,85612,0,0,1,1,304613,False,False,False,0,False,False,False,False,2,19,False
1,1,0.532762645315812,721,81395,0,0,0,0,165147,False,True,False,0,False,False,False,False,0,82,False
1,1,0.5511367338563773,742,77174,4,0,1,0,384146,False,False,False,0,False,False,False,False,2,23,True
0,0,0.27336358574527814,563,63877,4,0,0,0,343618,False,False,False,0,False,False,False,False,0,68,True
1,1,0.7585561166753749,772,116594,0,0,1,0,123293,False,False,False,0,False,False,False,False,0,73,False
0,0,0.3776483021028664,764,107929,4,1,0,0,82847,False,False,True,1,False,False,False,False,1,60,False
1,1,0.6537072875891551,749,116602,0,0,1,0,283274,False,False,False,0,True,False,False,False,0,71,False
0,1,0.6371904324682971,845,30072,0,0,1,0,239003,True,False,False,0,False,False,False,False,1,30,False
0,0,0.34548196707515594,795,31463,0,0,0,1,56603,True,True,False,0,False,True,False,False,1,29,False
0,1,0.6515235830094435,809,105476,3,0,0,0,356195,False,False,False,0,False,False,False,False,1,47,False
0,1,0.6825296553779073,823,68979,0,0,1,0,163739,True,False,False,0,False,False,False,False,0,80,False
1,1,0.5937037211024474,819,95182,0,1,1,0,415953,False,False,False,0,False,False,False,True,1,34,False
0,1,0.6046621731087424,658,132487,0,0,0,0,348776,False,False,False,0,False,False,False,False,1,57,False
0,0,0.32739744960467315,579,28864,4,0,1,0,121498,False,False,False,0,False,False,False,True,1,43,False
1,1,0.7683151264368484,820,149880,0,0,0,0,274222,True,False,False,0,False,False,False,False,1,46,False
0,0,0.42104336894023475,730,72768,4,0,0,0,72151,True,False,True,0,False,False,False,False,1,46,False
1,0,0.3552825140181646,527,118905,4,0,1,0,239910,False,False,False,0,True,False,False,False,1,26,False
0,0,0.3215626281021427,507,65142,0,0,2,0,392519,False,False,True,0,False,False,False,False,1,28,False
0,0,0.23698143949413447,503,47384,0,0,0,0,258836,False,False,False,0,True,False,False,False,1,60,False
1,1,0.7835910176408577,760,169414,3,0,1,0,130329,False,False,False,0,False,False,False,False,1,55,True
0,0,0.3103051279174837,615,71382,0,1,1,0,69046,False,False,False,0,False,True,False,False,0,73,False
1,1,0.7685559111246117,846,124164,0,0,0,0,377561,False,False,False,0,False,False,False,False,1,42,False
0,0,0.17879037589325578,526,63936,0,1,1,0,387018,False,False,False,0,True,False,False,True,0,76,False
0,1,0.6561332294327908,739,174544,0,0,0,0,374563,True,False,True,0,False,False,False,False,1,50,False
0,0,0.40218114917231573,625,73577,4,0,0,0,208327,False,False,False,0,False,False,False,True,1,33,False
1,1,0.534030429131418,768,34818,0,0,0,0,69638,True,False,False,0,False,False,False,False,0,75,False
1,1,0.7075147298601724,849,116372,2,0,1,0,73402,True,False,True,0,False,False,False,False,0,72,False
0,0,0.4561897064786699,654,138553,0,0,0,1,58079,False,False,False,1,True,False,False,False,0,70,False
1,0,0.2686764885029874,617,116007,0,1,0,0,199226,False,True,False,0,False,True,False,False,0,75,True
0,0,0.22326011794983397,582,92303,4,0,2,1,444159,True,False,False,0,True,False,False,False,0,74,False
1,1,0.5193985783016695,736,78451,0,0,0,0,269177,False,False,False,0,True,False,False,False,0,70,True
0,0,0.43108679941896805,589,132558,3,0,0,0,429353,False,False,False,0,False,False,False,False,0,77,False
