True_Label,Predicted_Label,Predicted_Probability,Feature_Credit_Score,Feature_Income,Feature_Race,Feature_Criminal_Record,Feature_Gender,Feature_Disability_Status,Feature_Loan_Amount,Feature_Education_Level_High School,Feature_Language_Proficiency_Limited,Feature_Employment_Type_Part-time,Feature_Citizenship_Status,Feature_Employment_Type_Self-employed,Feature_Employment_Type_Gig,Feature_Employment_Type_Unemployed,Feature_Education_Level_Some College,Feature_Age,Feature_Age_Group,Feature_Education_Level_Graduate
0,0,0.3551508644316594,701,59712,3,0,0,0,290118,True,False,True,0,False,False,False,False,18,2,False
0,1,0.5029334565595787,526,158644,3,0,0,0,154249,False,False,False,0,False,False,False,False,18,2,False
0,0,0.3468233403398446,528,127783,4,0,0,0,171776,False,False,True,0,False,False,False,False,19,2,False
1,0,0.31476900184066997,544,48352,0,0,0,0,77688,False,False,True,0,False,False,False,False,24,2,False
0,1,0.5471358326259597,659,162302,4,0,1,0,325582,False,False,True,0,False,False,False,False,62,0,False
0,1,0.7038043124133841,777,133311,2,0,1,0,241164,False,True,False,0,False,False,False,False,20,2,True
0,0,0.463980158123359,842,68274,3,0,1,0,353112,True,False,True,2,False,False,False,False,70,0,False
1,1,0.5236841241923152,668,58710,0,0,1,0,259051,False,False,False,0,False,False,False,True,82,0,False
1,0,0.3159085352215543,538,114818,0,0,0,0,355135,True,False,False,0,True,False,False,False,79,0,False
0,0,0.41202160447015157,638,40369,0,0,0,0,257487,False,False,False,0,False,False,False,False,58,1,True
1,0,0.16618077244556823,628,60396,4,1,0,0,192998,True,False,False,2,False,False,False,False,51,1,False
0,1,0.5098519284497695,744,53186,0,0,0,0,447792,False,False,False,0,False,False,False,False,65,0,False
1,1,0.5919806337331306,739,97607,0,0,0,0,303166,True,False,False,0,False,False,False,False,52,1,False
0,1,0.5827657338195417,769,113695,4,0,1,0,277272,False,False,False,0,True,False,False,False,75,0,True
0,0,0.4832421128826165,676,59363,0,0,2,1,52047,True,False,False,0,False,False,False,False,48,1,False
0,0,0.4830231937696308,576,74914,0,0,1,0,129718,False,False,False,0,False,False,False,True,71,0,False
0,0,0.3973050084098091,543,146028,3,0,0,0,271403,False,True,False,0,False,False,False,True,46,1,False
0,0,0.34299764109298925,770,44278,0,1,0,1,94561,False,False,False,0,False,False,False,False,48,1,True
1,0,0.41846458636274797,747,29533,0,0,1,1,79680,False,True,False,0,False,False,False,False,62,0,False
1,1,0.6470463354281439,682,151285,3,0,0,0,79471,False,False,False,0,False,False,False,False,72,0,False
1,1,0.6798195722393086,840,116417,0,0,1,0,82545,True,True,True,0,False,False,False,False,69,0,False
0,0,0.48857009128828377,551,134305,0,0,0,0,349431,False,False,False,0,False,False,False,False,56,1,False
1,1,0.6031311362410117,745,121174,0,0,1,0,349951,True,False,False,0,True,False,False,False,70,0,False
1,1,0.5650285836601999,673,82684,0,0,0,0,159540,False,False,False,0,False,False,False,False,44,1,False
0,1,0.5413583001669602,828,30651,4,0,1,0,84297,False,True,False,0,False,False,False,False,50,1,False
0,0,0.4162738806849058,539,92364,0,0,0,0,100951,True,False,False,0,False,False,False,False,18,2,False
0,0,0.3117381880106877,522,151947,4,0,1,1,122298,False,False,True,0,False,False,False,False,80,0,False
0,1,0.5423034811862801,716,139351,0,0,1,0,409111,True,True,False,2,False,False,False,False,50,1,False
0,0,0.4853584717150985,550,161315,0,0,0,0,241023,False,False,False,0,True,False,False,False,64,0,True
0,0,0.39856949165666367,536,125210,0,0,0,0,268334,False,True,False,0,False,False,False,True,76,0,False
0,0,0.38322598020060783,537,137543,0,0,1,0,407961,False,True,False,2,False,False,False,False,48,1,False
0,1,0.6738413787580013,593,150379,0,0,1,0,74152,False,False,False,0,False,False,False,False,30,1,False
1,1,0.5110679462147674,829,102496,0,1,0,0,256618,False,False,True,0,False,False,False,False,62,0,True
0,0,0.2761489819881707,582,64419,0,0,0,0,186780,False,False,True,2,False,False,False,False,82,0,False
0,0,0.34571292470545384,712,35817,0,0,0,1,384463,False,False,False,0,False,False,False,False,63,0,True
1,1,0.5807927834214319,584,167786,3,0,0,0,160685,False,False,False,0,False,False,False,False,23,2,True
0,0,0.3436220350280547,663,65751,3,0,0,0,427172,False,False,False,0,False,True,False,True,28,1,False
0,0,0.27196421423098993,560,121629,4,0,0,1,174898,False,True,False,0,False,False,False,False,30,1,False
1,1,0.589606155639162,686,137328,0,0,0,0,245652,False,False,True,0,False,False,False,True,69,0,False
1,1,0.5593521802502825,605,150255,0,0,1,0,190863,True,True,False,0,False,False,False,False,27,1,False
1,1,0.518531502631231,596,141089,0,0,0,0,446724,False,False,False,0,False,False,False,False,65,0,True
1,0,0.4506783549931,559,155880,0,0,0,0,410788,False,False,True,0,False,False,False,True,61,0,False
0,1,0.5060683982494765,757,125773,3,0,1,0,427843,True,True,False,0,True,False,False,False,24,2,False
0,1,0.5746749724533989,824,47738,0,0,0,0,359559,False,False,False,1,False,False,False,False,62,0,False
0,0,0.4290604518871365,627,45911,0,0,1,0,202329,True,False,False,0,False,False,False,False,51,1,False
1,1,0.6171354025838813,611,164383,3,0,1,0,283657,False,False,False,0,False,False,False,False,26,1,False
0,1,0.6468127590638576,847,102668,0,0,0,0,429066,True,False,False,1,False,False,False,False,73,0,False
1,1,0.554184253412707,844,84039,4,0,0,0,328302,False,False,False,0,False,True,False,False,78,0,False
1,0,0.4081701399544328,657,63784,4,0,1,0,367428,False,False,False,0,False,False,False,False,67,0,False
0,1,0.5960469004628014,715,173361,3,0,1,1,327447,False,False,False,1,False,False,False,False,40,1,True
1,1,0.6514530895019206,735,85448,0,0,1,0,87110,True,False,False,0,False,False,False,False,54,1,False
1,1,0.5163315641238004,727,82229,0,0,0,0,370295,False,True,False,0,False,False,False,False,36,1,False
0,1,0.6270423732415671,774,102313,3,0,1,0,342412,True,False,False,0,False,False,False,False,19,2,False
0,1,0.5958908163453216,838,40204,4,0,0,0,85990,False,False,False,0,False,False,False,True,49,1,False
0,0,0.40981984460578424,621,52596,3,0,1,0,258722,False,False,False,0,False,False,False,True,43,1,False
0,0,0.37688612133010496,689,41921,0,0,1,1,148922,False,False,False,0,False,True,False,False,46,1,False
1,0,0.4481513568913057,579,134197,0,0,1,0,333475,True,True,False,0,False,False,False,False,69,0,False
0,0,0.2197380388111458,563,143268,4,0,0,0,296612,True,False,False,0,False,False,True,False,65,0,False
0,0,0.46419572827293465,692,42467,0,0,0,0,381384,False,False,False,0,False,False,False,True,36,1,False
0,1,0.6381432048132047,759,99247,0,0,1,0,390639,False,False,False,1,False,False,False,False,82,0,False
0,0,0.3747188846346936,527,108651,0,0,0,0,159051,False,False,True,0,False,False,False,True,61,0,False
0,0,0.21845500122302222,562,42466,3,0,0,0,133579,True,False,False,0,False,True,False,False,60,1,False
0,0,0.2848678219801322,600,65527,4,0,1,1,327543,False,False,False,0,False,False,False,True,27,1,False
1,1,0.6666908897209443,786,75159,0,0,0,0,112962,False,False,False,0,False,False,False,False,72,0,False
1,0,0.4614388867285582,607,48927,0,0,1,0,211895,False,False,False,0,False,False,False,True,47,1,False
1,0,0.3218253300673086,640,33409,3,0,1,0,372963,False,False,False,0,True,False,False,True,18,2,False
1,0,0.42739148297271007,693,40800,0,0,1,0,443559,False,False,False,2,False,False,False,True,35,1,False
1,0,0.32083154759109567,612,85404,0,0,0,1,383740,False,False,False,1,False,False,False,False,37,1,False
1,1,0.6905618103341301,781,154801,0,0,1,0,90048,True,False,False,2,True,False,False,False,77,0,False
0,0,0.2890386639369135,519,138462,0,1,1,0,375833,False,False,False,2,False,False,False,False,45,1,False
1,1,0.5954958411684084,735,90917,4,0,1,0,235839,False,False,False,0,False,False,False,False,31,1,False
1,0,0.4429937575390208,657,171401,0,1,1,1,174116,False,False,False,2,False,False,False,True,34,1,False
1,1,0.6183626959643377,798,168199,0,0,0,0,354905,True,True,True,1,False,False,False,False,47,1,False
0,0,0.4031218212689986,666,31781,0,0,1,0,352395,False,True,False,0,False,False,False,True,27,1,False
0,0,0.42568886597211303,575,109007,0,0,0,0,147581,False,False,False,2,False,False,False,False,81,0,False
0,1,0.7007393708654029,809,171357,4,0,0,0,395954,True,False,False,0,False,False,False,False,59,1,False
0,1,0.8029635623159922,828,148164,0,0,1,0,408674,False,False,False,0,False,False,False,False,79,0,False
0,0,0.2230253477999655,564,73871,3,0,1,1,230879,True,False,False,1,False,False,False,False,62,0,False
0,1,0.7011608381158614,778,109379,0,0,0,0,257568,False,False,False,0,False,False,False,False,50,1,True
0,1,0.5630548000485219,649,111112,0,0,0,0,254219,False,False,False,0,False,False,False,False,61,0,False
1,0,0.4102973377786322,695,53609,0,0,1,0,411934,True,False,False,0,True,False,False,False,50,1,False
0,0,0.26404984882893623,507,120840,0,1,0,0,420235,False,False,False,0,False,False,False,True,42,1,False
1,0,0.3497183114609057,680,54128,0,0,0,0,406940,True,False,False,2,False,False,False,False,58,1,False
1,0,0.4401122832818775,746,29369,4,0,0,0,227059,False,False,False,0,False,False,False,False,26,1,False
1,1,0.5908814085428135,687,75394,0,0,1,0,300809,False,False,False,0,False,False,False,True,27,1,False
0,1,0.5109465544026541,573,144053,0,0,1,0,406856,True,False,False,0,False,False,False,False,70,0,False
0,0,0.4832177100254162,760,41455,0,0,1,0,247967,True,False,False,0,False,True,False,False,64,0,False
0,0,0.3671532989155532,618,89612,0,0,0,1,56061,False,True,False,0,False,False,False,False,51,1,False
1,1,0.573940753313737,835,66642,3,0,0,0,439845,False,False,False,0,False,False,False,False,70,0,False
0,0,0.17352493422752524,513,32875,4,0,0,0,203792,False,False,False,0,True,False,False,False,56,1,True
0,1,0.5488963999274187,679,102773,3,0,1,0,329340,False,False,False,0,False,False,False,False,60,1,True
1,1,0.6668113590185426,780,138516,2,0,0,0,260521,True,False,False,0,False,False,False,False,78,0,False
0,1,0.6569738228841161,714,153170,3,0,1,0,216578,True,False,False,0,False,False,False,False,77,0,False
1,1,0.8171246320182938,839,165549,3,0,0,0,76424,False,False,False,0,False,False,False,False,46,1,False
0,0,0.4842419025078848,673,162063,0,1,0,0,400929,True,False,False,0,False,False,False,False,19,2,False
1,1,0.633521658530431,740,47625,0,0,1,0,96503,False,False,False,0,False,False,False,True,38,1,False
1,1,0.6556430773373695,814,99099,4,0,0,0,58461,True,False,False,0,False,False,False,False,21,2,False
0,0,0.4066060388178027,629,27559,0,0,1,0,294534,False,False,False,0,False,False,False,False,69,0,False
0,1,0.5523346119081997,628,137591,0,0,0,0,448418,False,False,False,0,False,False,False,True,81,0,False
0,1,0.6350738038708836,689,146801,0,0,0,0,189848,False,False,False,0,True,False,False,False,55,1,False
1,0,0.37998625799293156,597,85483,3,0,1,0,355058,True,False,False,0,False,False,False,False,43,1,False
1,1,0.6966705819469562,764,141149,0,0,1,0,373699,True,False,False,1,False,False,False,False,51,1,False
1,0,0.3445375972008329,536,81010,0,0,1,1,203843,False,False,False,0,False,False,False,True,50,1,False
1,1,0.8073614155302896,758,167196,0,0,1,0,332733,False,False,False,0,False,False,False,False,19,2,False
0,0,0.31525328788094714,510,51615,0,0,1,0,237074,True,False,False,0,False,False,False,False,25,1,False
0,0,0.4978099428769808,789,52698,4,0,1,0,299288,False,False,False,2,False,False,False,False,31,1,False
0,0,0.15332780453163355,693,28032,4,1,1,0,419213,False,True,False,0,True,False,False,True,78,0,False
1,1,0.5962913793402178,586,161387,0,0,0,0,293200,False,False,False,0,False,False,False,False,35,1,True
1,1,0.625923928715584,653,136991,0,0,0,0,312574,False,False,False,0,False,False,False,True,34,1,False
1,0,0.49811527079497664,524,168467,0,0,1,1,229390,False,False,False,0,False,False,False,True,54,1,False
1,0,0.4325850489867941,587,94044,0,0,0,0,242829,True,False,False,0,False,False,False,False,27,1,False
1,1,0.6233422439039185,738,59637,0,0,1,0,139100,False,False,False,0,False,False,False,False,80,0,False
0,0,0.48661080307003973,838,41291,0,1,0,0,186932,False,False,False,0,False,False,False,False,70,0,False
1,1,0.6772432264523148,787,108790,3,0,0,0,99365,False,False,False,0,False,False,False,True,71,0,False
1,1,0.5293113673513029,611,120517,0,0,0,0,105858,False,False,False,0,False,True,False,False,18,2,True
1,0,0.2698023638192429,528,108094,5,0,1,0,430312,True,False,False,1,False,False,False,False,41,1,False
1,0,0.4222301476374556,564,161220,0,0,1,1,383779,False,False,False,0,False,True,False,False,49,1,True
0,0,0.37789420096006127,654,48534,0,0,0,0,319941,False,True,False,0,False,False,False,False,36,1,False
1,1,0.796042716555355,838,172304,1,0,1,0,198420,True,True,False,0,False,False,False,False,48,1,False
0,0,0.25582248816855313,504,75879,2,0,0,0,174608,False,False,False,0,True,False,False,True,81,0,False
1,1,0.5416673978508567,750,134598,2,0,0,1,449190,False,False,False,0,False,False,False,False,52,1,False
1,0,0.42652445597459493,553,120633,0,0,1,0,437312,False,True,False,0,False,False,False,False,50,1,False
0,0,0.3818994049470007,756,60133,0,0,0,1,75741,False,True,False,0,True,False,False,True,78,0,False
0,1,0.5700220282119697,788,77814,0,0,1,0,332949,False,False,True,1,False,False,False,False,63,0,True
1,0,0.3279695630908493,500,109220,0,0,0,0,342487,False,True,False,0,False,False,False,True,56,1,False
1,1,0.5182305311085588,688,111856,4,0,1,0,155090,True,False,False,1,False,False,False,False,58,1,False
0,0,0.2564265226303294,661,105071,0,1,0,0,143468,False,False,False,0,False,False,True,False,38,1,True
0,0,0.3041774313514968,587,88515,3,0,0,0,213317,True,False,False,0,True,False,False,False,28,1,False
0,1,0.5065332312626711,824,29962,0,0,1,0,239240,False,True,True,0,False,False,False,True,82,0,False
1,1,0.5499797021705284,555,133345,0,0,1,0,225922,False,False,False,0,False,False,False,False,66,0,True
1,1,0.5689157828759038,578,111597,0,0,1,0,143524,False,False,False,0,False,False,False,True,56,1,False
0,0,0.45505922445620967,507,148512,0,0,0,0,326965,False,False,False,1,False,False,False,False,22,2,False
0,0,0.47853933959583195,683,133983,0,0,0,1,68041,True,False,True,0,False,False,False,False,27,1,False
0,0,0.40596653728491316,830,31212,3,0,1,1,267323,False,False,False,2,False,False,False,False,65,0,False
1,0,0.4317433517288153,639,144413,4,0,0,0,311487,True,False,False,2,False,False,False,False,24,2,False
1,1,0.6891363353658286,751,96209,0,0,2,0,123430,False,False,False,0,True,False,False,False,77,0,False
0,0,0.3780425710993489,551,143740,0,1,0,0,319556,False,False,False,0,False,False,False,True,22,2,False
1,1,0.7089854926731463,701,149722,0,0,0,0,70914,True,False,False,0,False,False,False,False,21,2,False
1,0,0.28381245012704825,665,26763,2,0,1,1,186677,True,False,False,0,False,False,False,False,77,0,False
0,0,0.33982601911785176,630,57340,0,0,0,0,276048,False,False,True,1,False,False,False,False,33,1,False
1,1,0.6870382293009882,699,139792,0,0,1,0,143886,False,False,True,0,False,False,False,True,30,1,False
0,1,0.6223877837123161,806,126902,4,0,1,1,391550,False,False,False,0,False,False,False,True,23,2,False
0,0,0.4520621474194205,521,166257,0,0,0,0,80217,True,False,False,2,False,False,False,False,76,0,False
1,1,0.5907415273108065,762,96417,3,0,1,0,174787,True,False,False,1,False,False,False,False,45,1,False
0,0,0.4926061508403638,838,47049,3,0,0,0,221575,True,True,False,0,False,False,False,False,29,1,False
0,0,0.3640758714776402,742,42909,4,0,0,0,394750,False,False,False,0,False,True,False,False,27,1,False
0,1,0.5201398868838717,596,117968,3,0,1,0,233613,False,False,False,0,False,False,False,True,41,1,False
1,0,0.45816020693920184,537,119029,0,0,0,0,377823,False,False,False,0,False,False,False,True,19,2,False
1,1,0.5618789961055107,838,62778,0,0,0,0,284476,False,False,True,2,False,False,False,True,21,2,False
0,1,0.7169573805327903,816,104385,4,0,1,0,165719,False,False,False,0,False,False,False,False,27,1,False
1,1,0.7006775391836009,718,113107,0,0,1,0,196487,False,False,False,0,False,False,False,False,49,1,True
0,0,0.3261283887096413,512,111292,0,0,0,0,369867,False,False,False,0,False,True,False,True,79,0,False
0,1,0.5349929711855222,792,52886,0,0,0,0,449380,True,False,False,0,False,False,False,False,31,1,False
1,0,0.3612849605143275,740,26569,0,0,0,0,310841,True,False,True,0,False,False,False,False,82,0,False
0,1,0.6609762411662233,751,74586,0,0,0,0,51139,False,False,False,0,False,False,False,True,42,1,False
0,1,0.6515761131312424,739,149586,4,0,0,0,219784,False,False,False,0,False,False,False,False,73,0,True
0,1,0.6061604536536647,742,136822,4,0,0,0,222371,True,False,False,0,False,False,False,False,41,1,False
1,1,0.6830232699102378,684,129560,0,0,1,0,257813,False,False,False,0,False,False,False,True,62,0,False
1,1,0.7059935789603095,783,109463,0,0,1,0,286793,False,False,False,1,False,False,False,True,78,0,False
0,0,0.38866830416471576,550,170262,0,1,1,0,432927,True,False,False,0,False,False,False,False,43,1,False
0,0,0.2946081864300264,580,101829,3,0,1,0,381359,False,True,False,0,True,False,False,False,62,0,True
1,0,0.3558419096564624,589,89427,0,0,0,0,420627,False,False,True,0,False,False,False,False,51,1,False
0,0,0.2235069240284451,533,62890,4,0,1,0,368087,False,False,True,0,False,False,False,False,74,0,False
1,1,0.6553429443383113,821,85612,0,0,1,1,304613,False,False,False,0,False,False,False,False,19,2,False
1,1,0.5328008993814827,721,81395,0,0,0,0,165147,False,True,False,0,False,False,False,False,82,0,False
1,1,0.5511185559894886,742,77174,4,0,1,0,384146,False,False,False,0,False,False,False,False,23,2,True
0,0,0.27337372724901393,563,63877,4,0,0,0,343618,False,False,False,0,False,False,False,False,68,0,True
1,1,0.758572969913493,772,116594,0,0,1,0,123293,False,False,False,0,False,False,False,False,73,0,False
0,0,0.3776711653181055,764,107929,4,1,0,0,82847,False,False,True,1,False,False,False,False,60,1,False
1,1,0.6537245913310613,749,116602,0,0,1,0,283274,False,False,False,0,True,False,False,False,71,0,False
0,1,0.6371646184682337,845,30072,0,0,1,0,239003,True,False,False,0,False,False,False,False,30,1,False
0,0,0.34545617079290514,795,31463,0,0,0,1,56603,True,True,False,0,False,True,False,False,29,1,False
0,1,0.6515237504790637,809,105476,3,0,0,0,356195,False,False,False,0,False,False,False,False,47,1,False
0,1,0.6825607100242663,823,68979,0,0,1,0,163739,True,False,False,0,False,False,False,False,80,0,False
1,1,0.5936827418677978,819,95182,0,1,1,0,415953,False,False,False,0,False,False,False,True,34,1,False
0,1,0.6046778723054487,658,132487,0,0,0,0,348776,False,False,False,0,False,False,False,False,57,1,False
0,0,0.32739235567536734,579,28864,4,0,1,0,121498,False,False,False,0,False,False,False,True,43,1,False
1,1,0.7683140127386309,820,149880,0,0,0,0,274222,True,False,False,0,False,False,False,False,46,1,False
0,0,0.42104351209222557,730,72768,4,0,0,0,72151,True,False,True,0,False,False,False,False,46,1,False
1,0,0.35524883638217997,527,118905,4,0,1,0,239910,False,False,False,0,True,False,False,False,26,1,False
0,0,0.32153389297300466,507,65142,0,0,2,0,392519,False,False,True,0,False,False,False,False,28,1,False
0,0,0.23699730242775788,503,47384,0,0,0,0,258836,False,False,False,0,True,False,False,False,60,1,False
1,1,0.783600798482825,760,169414,3,0,1,0,130329,False,False,False,0,False,False,False,False,55,1,True
0,0,0.3103257864055704,615,71382,0,1,1,0,69046,False,False,False,0,False,True,False,False,73,0,False
1,1,0.7685496876099707,846,124164,0,0,0,0,377561,False,False,False,0,False,False,False,False,42,1,False
0,0,0.1788064048673604,526,63936,0,1,1,0,387018,False,False,False,0,True,False,False,True,76,0,False
0,1,0.6561379030704906,739,174544,0,0,0,0,374563,True,False,True,0,False,False,False,False,50,1,False
0,0,0.4021581576519855,625,73577,4,0,0,0,208327,False,False,False,0,False,False,False,True,33,1,False
1,1,0.5340573114770147,768,34818,0,0,0,0,69638,True,False,False,0,False,False,False,False,75,0,False
1,1,0.7075336475149077,849,116372,2,0,1,0,73402,True,False,True,0,False,False,False,False,72,0,False
0,0,0.4562062788865286,654,138553,0,0,0,1,58079,False,False,False,1,True,False,False,False,70,0,False
1,0,0.26869749325789516,617,116007,0,1,0,0,199226,False,True,False,0,False,True,False,False,75,0,True
0,0,0.22327656885530348,582,92303,4,0,2,1,444159,True,False,False,0,True,False,False,False,74,0,False
1,1,0.5194156788269956,736,78451,0,0,0,0,269177,False,False,False,0,True,False,False,False,70,0,True
0,0,0.43111407716033395,589,132558,3,0,0,0,429353,False,False,False,0,False,False,False,False,77,0,False
1,1,0.525294944357309,797,30744,0,0,1,0,202572,True,False,False,0,True,False,False,False,43,1,False
1,1,0.607004618137698,823,142541,4,0,0,1,195103,True,False,False,0,False,False,False,False,43,1,False
0,0,0.34598858261945953,521,76666,0,0,1,0,306389,False,False,False,2,False,False,False,False,21,2,False
0,0,0.3834858361325122,687,56558,0,0,1,1,106497,True,True,False,0,False,False,False,False,19,2,False
0,1,0.6600725511952324,784,57573,0,0,1,0,341365,False,False,False,0,False,False,False,True,24,2,False
0,1,0.545796133810782,626,158080,4,0,1,0,422556,False,False,False,1,False,False,False,False,24,2,False
1,1,0.5653013551109964,743,102498,0,0,0,0,349129,True,False,False,1,False,False,False,False,43,1,False
0,1,0.5917486270165154,793,84945,2,0,1,0,98567,True,False,False,2,False,False,False,False,74,0,False
1,1,0.6955441085960469,711,173115,3,0,0,0,195972,False,False,False,0,False,False,False,False,61,0,False
0,0,0.2282643009412965,539,93427,0,1,1,0,416521,False,False,True,0,False,False,False,False,26,1,False
0,0,0.2963875397580355,582,64237,4,0,1,0,193637,False,False,False,1,True,False,False,False,20,2,True
1,0,0.31076252800188,608,127088,0,1,0,0,414384,False,False,True,0,False,False,False,True,32,1,False
0,1,0.7748927024772684,820,162853,4,0,1,0,164870,True,False,False,0,False,False,False,False,39,1,False
1,0,0.27029743391704475,642,25704,4,0,1,0,353569,True,False,False,1,False,False,False,False,37,1,False
1,0,0.4924455821837547,796,26500,4,0,1,0,218843,True,False,False,0,False,False,False,False,33,1,False
1,0,0.2505855514354299,502,25099,4,0,1,0,97565,False,False,False,0,False,False,False,False,36,1,False
0,0,0.3790577917768601,561,65326,0,0,1,0,294106,True,False,False,0,False,False,False,False,38,1,False
1,1,0.702472191321493,824,170340,0,1,2,0,228422,True,False,True,0,False,False,False,False,43,1,False
0,0,0.2759184918272681,723,61135,4,0,1,1,374514,True,False,True,0,False,False,False,False,57,1,False
1,1,0.5667512559658973,771,56360,0,0,1,0,342349,False,True,False,0,False,False,False,True,54,1,False
0,0,0.40518435033134675,740,35400,0,0,0,1,284905,False,False,False,0,False,False,False,False,52,1,True
1,1,0.5947807871114765,839,32268,0,0,0,0,332984,False,False,False,0,False,False,False,False,81,0,False
1,0,0.42511003296339167,713,37184,4,0,1,0,324745,False,False,False,0,False,False,False,False,71,0,False
0,0,0.3134002105825561,536,38977,3,0,1,0,129591,False,False,False,0,False,False,False,False,55,1,False
0,0,0.3317567647680151,518,63214,2,0,0,0,68677,False,False,False,0,False,False,False,False,43,1,False
0,0,0.3989783773434508,648,41562,0,0,0,0,131412,True,False,False,0,False,False,False,False,78,0,False
0,1,0.6135899284656339,552,161765,2,0,1,0,67275,False,False,False,0,False,False,False,False,28,1,False
0,0,0.3303509798340225,543,83845,0,0,0,0,310003,False,False,False,0,True,False,False,False,32,1,False
1,1,0.6295244153635283,809,78340,0,0,1,0,363653,False,False,False,2,False,False,False,False,61,0,False
0,1,0.5324046355667148,800,61228,2,0,0,0,188790,False,False,False,0,False,True,False,False,78,0,False
0,0,0.32549087732676873,530,58430,4,0,1,0,169450,False,False,False,0,False,False,False,True,29,1,False
0,0,0.3380597830178225,621,45761,4,0,1,0,132428,False,False,False,0,False,True,False,False,28,1,False
1,1,0.55791730353213,692,62004,0,0,1,0,328237,False,False,False,0,False,False,False,False,29,1,False
0,0,0.3795578818716939,727,144920,0,1,0,0,262316,True,False,False,2,False,True,False,False,71,0,False
0,0,0.49109300338796297,825,36176,0,0,1,1,250130,False,True,False,0,False,False,False,False,49,1,True
0,0,0.3088853847520217,533,60772,4,0,1,0,232325,False,False,False,0,False,False,False,False,49,1,True
0,0,0.35694095347790905,608,127395,4,0,1,0,397387,False,True,False,0,False,True,False,False,49,1,True
0,0,0.3669092967414285,509,101754,0,0,1,0,360561,True,False,False,0,False,False,False,False,62,0,False
0,0,0.2538812909864873,551,39729,5,0,1,0,188119,False,False,False,1,False,False,False,False,58,1,False
1,1,0.7057686648184944,779,138806,2,0,1,0,208356,False,False,True,0,False,False,False,False,41,1,False
0,1,0.5964235009227437,638,143386,0,0,1,0,334374,True,False,False,0,False,False,False,False,76,0,False
1,0,0.4072403416505537,524,90496,0,0,0,0,251618,False,False,False,0,False,False,False,False,21,2,False
0,1,0.6510379251938991,739,137815,2,0,0,0,154661,False,False,True,0,False,False,False,True,18,2,False
1,0,0.21119750112792898,549,65241,0,0,0,1,424551,False,False,False,0,True,False,False,False,19,2,False
0,0,0.3503650989383967,564,51200,0,0,1,0,150284,False,False,False,0,False,True,False,False,68,0,False
0,1,0.6409141617880567,724,89071,0,0,0,0,112777,False,False,False,0,False,False,False,False,51,1,False
1,0,0.4668541709139048,600,88562,0,0,0,0,249331,False,False,False,0,False,False,False,True,67,0,False
1,0,0.457610810876371,611,36062,0,0,1,0,121301,False,False,False,0,False,False,False,True,54,1,False
0,1,0.577944627016466,743,121794,4,0,1,0,376574,False,True,False,0,False,False,False,True,30,1,False
1,1,0.5309224055028267,705,136370,3,0,0,0,190596,True,False,False,0,False,True,False,False,29,1,False
0,0,0.3875574898360429,553,96567,0,0,0,0,168776,False,False,True,0,False,False,False,False,27,1,False
0,0,0.45928482738579346,693,30851,2,0,1,0,72275,True,False,False,0,False,False,False,False,39,1,False
1,1,0.692936362601432,806,68701,1,0,1,0,196791,False,False,False,0,False,False,False,False,46,1,False
0,1,0.5924270527953133,657,137080,3,0,1,0,379615,False,False,False,0,False,False,False,False,32,1,False
0,1,0.5079926528893124,661,92401,1,0,0,0,334363,False,False,False,0,False,False,False,False,59,1,False
0,0,0.23469750030651074,608,28919,3,0,0,0,391048,True,False,False,0,False,False,False,False,73,0,False
1,0,0.4972655223311268,540,163867,0,0,1,0,339704,False,False,True,0,False,False,False,False,79,0,False
0,0,0.3566692991049894,660,140292,3,0,1,0,384018,True,True,False,2,True,False,False,False,49,1,False
0,0,0.49368705126909135,759,122083,2,0,0,1,307748,False,False,False,0,True,False,False,False,36,1,False
1,1,0.57618389675808,625,169631,4,0,0,0,56863,False,False,False,1,False,False,False,True,79,0,False
1,0,0.3949878432067782,686,102890,0,1,0,0,436182,False,False,False,0,False,False,False,True,63,0,False
0,0,0.3435892460462822,546,70634,0,0,1,0,420114,True,False,False,0,False,False,False,False,59,1,False
0,1,0.5326870480097222,737,86117,4,0,1,0,271531,True,False,False,0,False,False,False,False,47,1,False
0,0,0.48054522253076193,526,153453,0,0,1,0,215304,True,True,False,0,False,False,False,False,23,2,False
0,0,0.40041188891530866,627,50499,0,0,0,0,240364,True,False,False,0,False,False,False,False,20,2,False
0,0,0.43401173262059445,674,72829,4,0,1,0,145004,False,True,False,0,False,False,False,True,64,0,False
0,1,0.6525100675645318,693,122988,0,0,1,0,120712,False,False,True,0,False,False,False,True,42,1,False
0,0,0.39717745199453425,599,92990,0,0,0,0,437940,True,False,False,0,False,False,False,False,51,1,False
1,1,0.5045998483692014,759,25982,0,0,0,0,263391,False,False,False,0,False,False,False,False,78,0,True
0,0,0.4951234204374911,701,121251,2,0,1,1,437196,False,False,False,1,False,False,False,True,21,2,False
1,0,0.3347431805213135,550,79898,4,0,0,0,239516,False,False,False,0,False,False,False,False,18,2,False
1,1,0.7492942196479708,794,154054,2,0,1,0,56312,False,False,False,1,True,False,False,True,60,1,False
0,0,0.170304800569843,588,75271,4,0,0,1,253351,True,False,True,0,False,False,False,False,64,0,False
1,1,0.504627868325323,579,104598,0,0,0,0,171376,False,False,False,0,False,False,False,True,52,1,False
0,0,0.23580310940828353,505,49380,0,0,0,1,113597,False,False,False,0,False,False,False,False,53,1,False
